confidence,date,exit_bars,outcome,r_multiple,regime,sector,setup,symbol
70.3,2025-05-27,17,T1_HIT,1.724,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ASAHIINDIA.NS
77.1,2025-05-29,16,STOP_HIT,-1.028,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
75.4,2025-05-30,14,T1_HIT,1.819,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
72.1,2025-06-02,13,T1_HIT,1.636,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
84.0,2025-07-01,8,T1_HIT,0.789,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
92.1,2025-07-02,20,TIME_EXIT,0.26,BULLISH,UNKNOWN,BREAKOUT,ASAHIINDIA.NS
80.4,2025-07-03,20,TIME_EXIT,0.055,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
75.4,2025-07-04,20,TIME_EXIT,-0.505,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
73.3,2025-07-07,8,T1_HIT,0.859,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
70.0,2025-07-14,20,TIME_EXIT,-0.279,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
73.3,2025-07-15,20,TIME_EXIT,-0.422,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
72.7,2025-07-16,20,TIME_EXIT,-0.461,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
82.2,2025-07-17,20,TIME_EXIT,-0.534,BULLISH,UNKNOWN,BREAKOUT,ASAHIINDIA.NS
70.7,2025-08-05,2,STOP_HIT,-1.057,BULLISH,UNKNOWN,OTHER,ASAHIINDIA.NS
73.0,2025-08-18,12,STOP_HIT,-1.033,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
72.8,2025-08-19,11,STOP_HIT,-1.033,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
72.2,2025-08-20,10,STOP_HIT,-1.034,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
80.1,2025-08-21,9,STOP_HIT,-1.051,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
75.5,2025-08-22,8,STOP_HIT,-1.032,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
82.5,2025-09-09,11,T1_HIT,1.177,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
82.0,2025-09-10,6,T1_HIT,1.826,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
74.3,2025-09-11,5,T1_HIT,1.788,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
85.7,2025-09-15,20,TIME_EXIT,0.084,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
73.1,2025-09-17,9,STOP_HIT,-1.031,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
83.1,2025-09-18,8,STOP_HIT,-1.026,BULLISH,UNKNOWN,BREAKOUT,ASAHIINDIA.NS
77.1,2025-09-19,3,T1_HIT,1.956,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
77.5,2025-09-23,5,STOP_HIT,-1.029,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
78.0,2025-09-26,1,STOP_HIT,-1.044,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
75.1,2025-10-13,19,T1_HIT,1.732,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
77.5,2025-10-14,18,T1_HIT,1.833,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
71.1,2025-10-15,17,T1_HIT,1.796,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
79.1,2025-10-16,17,T1_HIT,1.441,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
75.6,2025-10-17,20,T1_HIT,0.961,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
72.6,2025-10-21,10,STOP_HIT,-1.031,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
70.7,2025-10-23,9,STOP_HIT,-1.036,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
71.7,2025-10-24,8,STOP_HIT,-1.032,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
75.1,2025-10-27,7,STOP_HIT,-1.03,BULLISH,UNKNOWN,BREAKOUT,ASAHIINDIA.NS
80.3,2025-11-04,1,STOP_HIT,-1.037,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
72.6,2025-11-10,6,T1_HIT,1.702,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
84.2,2025-11-11,9,T1_HIT,1.102,BULLISH,UNKNOWN,BREAKOUT,ASAHIINDIA.NS
74.3,2025-11-12,8,T1_HIT,1.071,BULLISH,UNKNOWN,BREAKOUT,ASAHIINDIA.NS
75.7,2025-11-13,7,T1_HIT,1.102,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
74.7,2025-11-14,6,T1_HIT,1.214,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
83.9,2025-11-17,5,T1_HIT,0.768,BULLISH,UNKNOWN,BREAKOUT,ASAHIINDIA.NS
75.9,2025-11-18,4,T1_HIT,0.816,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
91.9,2025-11-24,18,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ASAHIINDIA.NS
71.3,2025-11-25,17,STOP_HIT,-1.028,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
74.2,2025-11-26,16,STOP_HIT,-1.03,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
74.2,2025-11-28,14,STOP_HIT,-1.04,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
74.2,2025-12-02,7,STOP_HIT,-1.024,BULLISH,UNKNOWN,MOMENTUM,ASAHIINDIA.NS
76.3,2025-12-19,2,STOP_HIT,-1.092,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ASAHIINDIA.NS
75.9,2026-02-11,2,STOP_HIT,-1.076,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ASAHIINDIA.NS
76.3,2024-12-02,4,T1_HIT,1.069,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASALCBR.NS
77.0,2024-12-03,3,T1_HIT,1.041,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASALCBR.NS
74.9,2024-12-04,8,T1_HIT,0.986,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASALCBR.NS
75.9,2024-12-06,16,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASALCBR.NS
76.3,2025-01-08,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASALCBR.NS
76.1,2025-01-30,2,T1_HIT,0.939,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASALCBR.NS
73.3,2025-02-01,6,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASALCBR.NS
71.1,2025-02-03,4,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASALCBR.NS
72.4,2025-03-17,13,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASALCBR.NS
75.4,2025-07-09,11,STOP_HIT,-1.031,BULLISH,UNKNOWN,MOMENTUM,ASALCBR.NS
72.3,2025-07-10,10,STOP_HIT,-1.037,BULLISH,UNKNOWN,MOMENTUM,ASALCBR.NS
71.1,2025-07-16,4,STOP_HIT,-1.034,BULLISH,UNKNOWN,OTHER,ASALCBR.NS
75.0,2025-10-30,6,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASALCBR.NS
74.5,2024-12-11,5,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
76.0,2025-01-08,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
76.2,2025-01-17,1,T1_HIT,1.077,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
76.0,2025-01-20,5,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
77.4,2025-05-29,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
75.8,2025-05-30,2,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
81.7,2025-06-10,3,STOP_HIT,-1.044,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
87.1,2025-06-20,8,T1_HIT,1.209,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
71.7,2025-06-23,7,T1_HIT,1.303,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
82.9,2025-06-24,11,T1_HIT,1.095,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
75.5,2025-06-25,10,T1_HIT,1.074,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
72.9,2025-06-26,9,T1_HIT,1.137,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
70.5,2025-06-27,9,T1_HIT,1.123,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
90.0,2025-07-02,8,T1_HIT,1.039,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
81.1,2025-07-03,7,T1_HIT,1.07,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
80.4,2025-07-04,6,T1_HIT,1.055,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
72.4,2025-07-07,4,T1_HIT,1.304,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
79.5,2025-07-08,4,T1_HIT,1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
71.0,2025-07-09,3,T1_HIT,1.038,BULLISH,UNKNOWN,OTHER,ASHAPURMIN.NS
89.7,2025-07-10,3,T1_HIT,1.032,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
77.2,2025-07-11,2,T1_HIT,1.024,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
83.8,2025-07-14,1,T1_HIT,0.962,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
90.4,2025-07-15,3,T1_HIT,0.857,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
73.7,2025-07-16,2,T1_HIT,0.776,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
87.4,2025-07-17,2,T1_HIT,0.752,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
86.3,2025-07-18,11,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
80.6,2025-07-21,10,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
77.2,2025-07-22,11,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
78.7,2025-07-23,7,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
75.9,2025-07-24,7,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
78.1,2025-08-11,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
81.3,2025-08-12,1,STOP_HIT,-1.034,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
73.3,2025-09-03,4,T1_HIT,1.142,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
79.2,2025-09-04,3,T1_HIT,1.241,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
86.6,2025-09-05,2,T1_HIT,1.192,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
77.9,2025-09-08,1,T1_HIT,1.209,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
91.3,2025-09-09,9,T1_HIT,1.124,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
79.3,2025-09-10,8,T1_HIT,1.164,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
71.2,2025-09-11,7,T1_HIT,1.167,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
76.2,2025-09-12,6,T1_HIT,1.117,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
89.3,2025-09-15,13,T1_HIT,1.041,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
75.3,2025-09-17,11,T1_HIT,1.045,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
74.2,2025-09-18,7,T1_HIT,1.15,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
70.4,2025-09-19,9,T1_HIT,1.182,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
83.5,2025-09-22,8,T1_HIT,1.065,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
76.4,2025-09-23,7,T1_HIT,1.027,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
71.0,2025-09-24,6,T1_HIT,0.887,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
78.8,2025-09-25,5,T1_HIT,0.928,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
77.3,2025-09-26,4,T1_HIT,0.877,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
73.4,2025-09-29,16,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
76.1,2025-10-01,14,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
86.6,2025-10-03,1,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
74.2,2025-10-13,7,STOP_HIT,-1.033,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
79.8,2025-10-14,6,STOP_HIT,-1.036,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
78.1,2025-10-15,5,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
81.3,2025-11-14,20,TIME_EXIT,0.986,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
74.1,2025-11-17,20,TIME_EXIT,0.778,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
75.7,2025-11-18,20,TIME_EXIT,0.692,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
71.0,2025-11-19,18,T1_HIT,1.369,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
90.7,2025-11-20,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
76.3,2025-11-21,19,T1_HIT,0.94,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
75.0,2025-12-01,11,T1_HIT,1.416,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
73.4,2025-12-09,7,T1_HIT,1.426,BULLISH,UNKNOWN,OTHER,ASHAPURMIN.NS
75.4,2025-12-11,3,T1_HIT,2.453,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
81.7,2025-12-12,6,T1_HIT,1.171,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
84.8,2025-12-15,5,T1_HIT,1.164,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
71.8,2025-12-16,4,T1_HIT,1.102,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
71.9,2025-12-17,3,T1_HIT,1.219,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
92.7,2025-12-18,2,T1_HIT,1.052,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
86.0,2025-12-19,1,T1_HIT,1.06,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
90.5,2025-12-22,20,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
76.0,2025-12-23,18,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
87.3,2025-12-24,17,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
81.5,2025-12-26,15,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
77.8,2025-12-29,14,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
72.6,2025-12-30,13,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
71.9,2026-01-07,7,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
74.8,2026-04-28,8,T1_HIT,0.944,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
85.4,2026-05-08,6,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
85.9,2026-05-22,5,T1_HIT,1.18,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
76.6,2026-05-25,4,T1_HIT,1.231,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
76.8,2026-05-26,3,T1_HIT,1.121,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
74.5,2026-05-27,2,T1_HIT,2.444,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
91.4,2026-05-29,6,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ASHAPURMIN.NS
85.9,2026-06-01,7,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
74.7,2026-06-02,4,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
74.5,2026-06-03,5,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
76.3,2026-06-04,2,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHAPURMIN.NS
76.7,2024-12-16,3,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHIANA.NS
70.6,2024-12-19,6,T1_HIT,0.842,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
71.5,2024-12-20,4,T1_HIT,1.605,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
75.3,2024-12-30,7,T1_HIT,0.717,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHIANA.NS
71.1,2025-01-03,3,T1_HIT,0.838,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
77.1,2025-01-08,2,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHIANA.NS
74.6,2025-06-09,5,T1_HIT,0.735,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHIANA.NS
71.2,2025-06-16,5,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHIANA.NS
74.1,2026-02-09,2,T1_HIT,0.938,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHIANA.NS
75.5,2026-02-11,1,T1_HIT,0.579,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHIANA.NS
82.9,2026-04-10,15,T1_HIT,1.053,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
72.6,2026-04-13,7,T1_HIT,1.362,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
70.2,2026-04-15,16,T1_HIT,1.065,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
79.1,2026-04-16,15,T1_HIT,0.914,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
74.1,2026-04-17,14,T1_HIT,0.927,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
72.3,2026-04-20,13,T1_HIT,1.136,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
74.7,2026-04-21,12,T1_HIT,1.109,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
75.4,2026-04-22,11,T1_HIT,0.881,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
72.8,2026-05-04,4,T1_HIT,1.31,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
90.9,2026-05-07,16,STOP_HIT,-1.023,BULLISH,UNKNOWN,BREAKOUT,ASHIANA.NS
83.4,2026-05-08,3,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
77.8,2026-05-11,20,TIME_EXIT,-0.09,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
84.7,2026-05-13,12,STOP_HIT,-1.025,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
76.6,2026-05-19,8,STOP_HIT,-1.034,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
81.6,2026-05-20,7,STOP_HIT,-1.023,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
78.0,2026-05-21,6,STOP_HIT,-1.026,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
76.3,2026-05-22,5,STOP_HIT,-1.033,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
76.7,2026-05-25,4,STOP_HIT,-1.027,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
76.5,2026-05-26,3,STOP_HIT,-1.034,BULLISH,UNKNOWN,MOMENTUM,ASHIANA.NS
72.8,2024-12-02,4,T1_HIT,1.009,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHOKA.NS
72.9,2024-12-03,3,T1_HIT,0.947,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHOKA.NS
75.5,2024-12-06,4,T1_HIT,0.879,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHOKA.NS
75.4,2024-12-09,5,T1_HIT,0.785,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHOKA.NS
72.3,2024-12-30,5,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHOKA.NS
76.0,2025-10-31,10,STOP_HIT,-1.024,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHOKA.NS
75.3,2025-11-03,9,STOP_HIT,-1.023,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHOKA.NS
70.7,2025-05-19,20,TIME_EXIT,-0.089,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
84.0,2025-05-20,20,TIME_EXIT,-0.219,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
80.9,2025-05-21,20,TIME_EXIT,-0.394,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
70.7,2025-05-22,20,TIME_EXIT,-0.437,BULLISH,UNKNOWN,OTHER,ASHOKLEY.NS
81.8,2025-05-23,20,TIME_EXIT,-0.343,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
72.6,2025-05-26,20,TIME_EXIT,-0.27,BULLISH,UNKNOWN,OTHER,ASHOKLEY.NS
75.7,2025-06-06,5,STOP_HIT,-1.042,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
70.0,2025-06-10,3,STOP_HIT,-1.051,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
70.1,2025-06-24,3,T1_HIT,1.297,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
78.0,2025-06-25,20,TIME_EXIT,0.398,CAUTIOUS_BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
81.7,2025-06-26,20,TIME_EXIT,0.022,BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
77.1,2025-06-27,20,TIME_EXIT,-0.464,BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
74.3,2025-06-30,20,TIME_EXIT,-0.434,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
81.3,2025-07-01,20,TIME_EXIT,-0.418,BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
70.2,2025-07-02,20,TIME_EXIT,-0.696,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
70.0,2025-07-14,4,STOP_HIT,-1.054,BULLISH,UNKNOWN,OTHER,ASHOKLEY.NS
70.9,2025-07-24,1,STOP_HIT,-1.112,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ASHOKLEY.NS
90.0,2025-08-18,14,T1_HIT,0.479,BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
91.6,2025-08-19,20,TIME_EXIT,0.308,BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
79.5,2025-08-20,20,T1_HIT,0.492,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
74.4,2025-08-21,11,T1_HIT,0.672,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
72.1,2025-08-22,10,T1_HIT,0.705,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
78.6,2025-09-05,1,T1_HIT,1.321,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
87.6,2025-09-08,20,TIME_EXIT,0.223,BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
75.2,2025-09-09,10,T1_HIT,0.992,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
72.5,2025-09-10,7,T1_HIT,1.232,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
76.9,2025-09-11,6,T1_HIT,1.416,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
74.0,2025-09-12,5,T1_HIT,1.359,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
75.6,2025-09-17,20,TIME_EXIT,0.037,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
80.7,2025-09-18,20,TIME_EXIT,-0.528,BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
85.8,2025-09-19,20,TIME_EXIT,-0.543,BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
77.1,2025-09-22,20,TIME_EXIT,-0.446,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
91.8,2025-09-23,20,TIME_EXIT,-0.564,BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
84.0,2025-09-24,20,TIME_EXIT,-0.68,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
72.5,2025-09-29,10,STOP_HIT,-1.037,BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
71.0,2025-10-31,8,T1_HIT,1.312,CAUTIOUS_BULLISH,UNKNOWN,MOMENTUM,ASHOKLEY.NS
70.8,2025-11-06,4,T1_HIT,1.472,CAUTIOUS_BULLISH,UNKNOWN,OTHER,ASHOKLEY.NS
83.6,2025-11-11,3,T1_HIT,0.743,BULLISH,UNKNOWN,BREAKOUT,ASHOKLEY.NS
